16919,Prey,3.83,eng,352,812,Leisure Books,Dystopian,47
16920,Hidden World,3.47,eng,182,58,Severn House Publishers,Historical Fiction,16
16921,The House That Jack Built,3.88,eng,385,1596,Leisure Books,Mystery,23
16928,The Riverside Milton,4.26,eng,1248,772,Cengage Learning,Thriller,37
16940,How to Read a Poem,3.73,eng,182,445,Wiley-Blackwell,Dystopian,28
16944,The Gatekeeper: A Memoir,3.78,eng,192,96,St. Martin's Griffin,Western,10
16946,The Ideology of the Aesthetic,4.11,eng,432,265,Basil Blackwell (Cambridge  MA/Oxford),Thriller,30
16947,Marxism and Literary Criticism,3.89,eng,84,646,Routledge,Memoir,46
16948,Children of God (The Sparrow  #2),4.06,eng,451,15158,Ballantine Books,Thriller,20
16951,When the Lion Feeds (Courtney  #1),4.19,eng,544,10311,St. Martin's Paperbacks,Biography,17
16954,Birds of Prey (Courtney #9),4.19,eng,560,8082,St. Martin's Griffin,Young Adult,38
16961,Alberic the Wise,3.73,eng,24,103,Picture Book Studio Ltd,Romance,36
16963,The Hello  Goodbye Window,3.87,en-US,32,8898,Little  Brown Books for Young Readers,Historical Fiction,23
16965,The Dot and the Line: A Romance in Lower Mathematics,4.34,eng,62,57,Random House,Historical Fiction,38
16966,Le Royaume fantôme,4.21,fre,251,3,Hachette Jeunesse,Dystopian,42
16967,1632,4.04,eng,597,8406,Baen Books,Memoir,21
16968,Lützen 1632 : climax of the Thirty Years war,3.56,eng,96,15,Osprey Publishing,Non-fiction,42
16982,Marvels,4.22,eng,216,23519,Marvel Comics,Young Adult,39
16986,Marvels,4.22,eng,398,146,Marvel Comics Group,Young Adult,40
16987,Superman: Back in Action,3.21,en-US,144,140,DC Comics,Dystopian,18
16989,Spider-Man: Saga of the Sandman,3.43,eng,176,46,Marvel,Biography,40
16991,Superman: Up  Up  and Away!,3.94,eng,192,1681,DC Comics,Dystopian,31
16992,Kingdom Come,4.25,eng,231,47513,DC Comics,Fantasy,23
16993,Fantastic Four  Volume 2,3.92,eng,264,96,Marvel Comics Group,Self-help,26
16994,The Flash: Dead Heat,3.93,eng,144,216,DC Comics,Memoir,50
16995,Fantastic Four  Volume 3,3.95,eng,256,118,Marvel Comics Group,Memoir,34
16996,Underworld Unleashed,3.12,eng,176,111,DC Comics,Science Fiction,26
16999,Fantastic Four  Vol 5: Disassembled,3.28,eng,136,192,Marvel Comics Group,Children's,24
17005,Devilish,3.46,eng,263,4782,Razorbill,Dystopian,41
17007,The Devilish Pleasures of a Duke (Boscastle  #6),3.99,eng,345,938,Ballantine Books,Horror,45
17011,A Devilish Dilemma,4.02,eng,288,54,Zebra,Biography,10
17015,Paranoid Park,3.63,en-US,180,1109,Viking Books,Children's,36
17018,Notes on a Scandal,3.71,eng,244,1154,Penguin,Fantasy,12
17020,13 Little Blue Envelopes (Little Blue Envelope  #1),3.64,eng,322,70689,HarperCollins Publishers,Self-help,44
17022,My Ishmael (Ishmael  #3),4.07,eng,293,8654,Bantam,Non-fiction,17
17026,Ishmael (Star Trek: The Original Series  #23),3.93,eng,256,1485,Pocket Books,Memoir,34
17027,Mumbo Jumbo,3.82,fre,292,34,Éditions de L'Olivier,Thriller,43
17030,Flatland,3.82,eng,176,314,Oxford University Press,Thriller,33
17031,Flatland,3.82,eng,272,14,Basic Books,Mystery,24
17032,Flatland: A Romance of Many Dimensions,3.82,eng,100,11,Dodo Press,Romance,13
17035,Flatland: A Romance of Many Dimensions,3.82,eng,64,4,Kessinger Publishing,Mystery,38
17039,Flatterland,3.71,eng,295,24,Pan Publishing,Thriller,12
17040,American Government: Continuity and Change,2.83,eng,792,1,Longman Publishing Group,Science Fiction,42
17043,Essentials of American Government: Continuity and Change,3.5,eng,604,4,Longman Publishing Group,Science Fiction,15
17045,American Government: Continuity and Change  Texas Edition,2.83,eng,1088,0,Longman Publishing Group,Historical Fiction,27
17054,Stardust of Yesterday (de Piaget  #9; de Paiget/MacLeod  #1),4.09,eng,368,3709,Berkley Publishing,Horror,25
17056,Moonage Daydream: The Life & Times of Ziggy Stardust,4.3,eng,320,450,Universe,Western,47
17057,From Sawdust to Stardust: The Biography of DeForest Kelley,4.08,eng,362,185,Gallery Books,Horror,47
17059,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide  #1),4.22,eng,271,212,Crown Publishing Group (NY),Romance,42
17061,Coraline,4.06,eng,162,403622,William Morrow Paperbacks,Self-help,33
17067,Jurassic Park Institute Dinosaur Field Guide,4.15,en-US,160,2,Random House Children's Books,Fantasy,28
17075,Lost World of Agharti: The Mystery of Vril Power,3.84,eng,232,24,Souvenir Press,Memoir,14
17085,I Am the Blues: The Willie Dixon Story,4.02,en-US,264,61,Da Capo Press,Non-fiction,20
17098,Isaac Newton,3.84,eng,288,5495,Vintage,Memoir,35
17112,Things Fall Apart: An Adapted Classic,3.66,eng,113,43,Globe,Non-fiction,11
17116,The Stranger,3.98,en-US,154,1493,Vintage,Biography,16
17118,Having Our Say: The Delany Sisters' First 100 Years,4.02,eng,62,81,Dramatists Play Service,Memoir,33
17122,Retrospective  1964-1984,4.35,eng,112,115,Morpheus International,Memoir,38
17123,Handmaid's Tale,4.11,eng,324,400,Virago Press Ltd,Biography,10
17125,One Day in the Life of Ivan Denisovich,3.95,eng,182,73577,Farrar  Straus and Giroux,Non-fiction,18
17133,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,3.98,eng,229,143,Princeton University Press,Children's,34
17142,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,4.61,eng,869,1495,Library of America (NY),Dystopian,35
17149,Love and Louis XIV: The Women in the Life of the Sun King,3.9,eng,388,5680,Nan A. Talese,Mystery,20
17150,My Ántonia (Great Plains Trilogy  #3),3.79,eng,232,91539,New Millennium Library,Mystery,16
17151,Marie Antoinette: The Journey,3.93,eng,512,1102,Anchor,Historical Fiction,27
17152,My Antonia (Great Plains trilogy #3),3.79,eng,314,5985,Pocket Books,Historical Fiction,28
17153,The Bush Agenda: Invading the World  One Economy at a Time,4.05,eng,400,52,William Morrow,Dystopian,41
17157,Marie Antoinette: The Journey,3.93,eng,512,27291,Anchor Books,Romance,44
17158,Don Quixote: The Ormsby Translation  Revised  Backgrounds and Sources  Criticism,3.87,eng,1003,56,W. W. Norton & Company,Western,10
17170,A Tale of Two Cities,3.84,en-GB,409,301,Barnes  Noble Classics,Non-fiction,35
17174,A Yellow Raft in Blue Water,3.86,en-US,372,16190,Picador USA,Western,36
17176,The Sound and the Fury,3.86,eng,368,518,Modern Library,Young Adult,20
17178,The Sound and the Fury: An Authoritative Text  Backgrounds and Contexts  Criticism,3.86,eng,446,1020,W. W. Norton & Company,Thriller,50
17179,The Sound and the Fury,3.86,eng,9,138,Random House Audio,Self-help,25
17181,CliffsNotes on Faulkner's The Sound and the Fury (Cliffs Notes),3.74,en-GB,72,30,Cliffs Notes,Romance,27
17184,The Invisible Man,3.64,eng,192,109551,Signet Classics,Non-fiction,50
17185,The Invisible Man,3.64,eng,178,313,Aerie,Biography,24
17188,Invisible Man,3.86,eng,581,334,Vintage,Western,16
17189,The Invisible Man,3.64,eng,161,871,Penguin Classics,Self-help,10
17202,To Sail Beyond the Sunset,3.87,eng,416,98,G.P. Putnam's Sons,Self-help,12
17204,The Friday Night Knitting Club (Friday Night Knitting Club  #1),3.42,eng,352,64473,G.P. Putnam's Sons,Historical Fiction,30
17206,Lady Friday (The Keys to the Kingdom  #5),3.92,eng,320,19436,Scholastic,Memoir,29
17208,Friday,3.84,eng,384,23064,Del Rey,Self-help,11
17214,Starship Troopers,4.01,eng,335,164740,Ace Book,Historical Fiction,20
17215,Starship Troopers,4.01,eng,280,1100,Ace,Dystopian,10
17216,Starship Troopers,4.01,eng,205,172,Ace/SFBC,Memoir,21
17224,The Diamond Color Meditation: Color Pathway to the Soul,5,eng,74,5,Square One Publishers,Biography,32
17228,Zodiac,3.72,fre,391,65,Denoël,Historical Fiction,24
17230,Sirens and Sea Monsters (Tales from the Odyssey #3),4.04,en-US,112,371,Disney-Hyperion,Western,38
17233,The Scarlet Letter,3.4,eng,553,23,Kaplan,Memoir,40
17236,Dracula,3.99,eng,336,73,Walker Books Ltd,Fantasy,46
17238,Dracula,3.99,eng,528,9871,Pocket Books,Horror,30
17241,Dracula,3.99,eng,15,53,Blackstone Audiobooks,Self-help,39
17243,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,3.44,eng,224,21,Taplinger Publ. Company,Dystopian,46
17245,Dracula,3.99,eng,488,774987,Norton,Fantasy,26
17246,Macbeth,3.9,eng,272,522,Simon  Schuster,Mystery,46
17247,Macbeth (No Fear Shakespeare),3.9,eng,219,1292,SparkNotes,Horror,13
17248,Death of a Dreamer (Hamish Macbeth  #22),3.83,eng,247,73,Mysterious Press,Fantasy,14
17250,The Crucible,3.58,eng,143,293374,Penguin Books,Mystery,23
17252,Crucible of War: The Seven Years' War and the Fate of Empire in British North America  1754 - 1766,4.16,eng,912,3103,Vintage,Science Fiction,36
17253,Spock: The Fire and the Rose (Star Trek: Crucible  #2),3.96,eng,390,206,Pocket Books,Memoir,46
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),4.14,eng,640,332,Pocket Books,Young Adult,29
17259,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),3.69,eng,320,183,Star Trek,Children's,38
17263,Mr Tompkins in Paperback (Canto),4.19,en-US,202,580,Cambridge University Press,Mystery,30
17265,Thirty Years that Shook Physics: The Story of Quantum Theory,4.19,eng,224,958,Dover Publications,Western,45
17267,The Great Divorce,4.28,eng,160,87527,HarperCollins,Science Fiction,27
17271,The Metaphysics of Star Trek,3.82,eng,253,306,Basic Books,Memoir,39
17275,The Very Best of the Feynman Lectures,4.18,eng,180,123,Basic Books,Children's,33
17276,The Feynman Lectures on Physics Vols 3-4,4.71,en-US,0,21,Basic Books,Fantasy,45
17277,The Feynman Lectures on Physics Vols 7-8,4.8,en-US,0,20,Basic Books,Fantasy,26
17279,The Feynman Lectures on Physics Vols 5-6,4.59,en-US,12,22,Basic Books,Self-help,19
17280,The Feynman Lectures on Physics Vol 3,4.63,eng,384,716,Addison Wesley Publishing Company,Self-help,47
17289,Galactic Goodnight (Disney's Little Einsteins),4.42,eng,20,12,Disney Press,Western,18
17290,What Einstein Told His Cook: Kitchen Science Explained,3.86,eng,320,3176,W. W. Norton  Company,Thriller,24
17292,Mission: Where's June? (Disney's Little Einstein),4.5,eng,24,12,Disney Press,Thriller,31
17293,Babies (Baby Einstein),4,eng,20,31,Disney Press,Self-help,46
17294,Butterfly Suits (Disney's Little Einsteins),3.68,eng,32,26,Disney Press,Science Fiction,38
17295,Birthday Machine (Disney's Little Einsteins Early Reader),4.29,eng,12,21,Disney Press,Science Fiction,46
17296,Music of the Meadow (Little Einsteins Early Reader),3.7,eng,28,26,Disney Press,Young Adult,17
17297,1912 Manuscript on the Special Theory of Relativity,4.41,eng,174,17,George Braziller Inc.,Memoir,37
17303,Piercing the Darkness (Darkness  #2),4.32,eng,448,50573,Crossway Books,Non-fiction,32
17309,This Present Darkness (Darkness  #1),4.22,eng,376,86548,Crossway Books,Non-fiction,18
17313,The Oath,4.07,eng,576,32,Thomas Nelson,Fantasy,42
17315,Oath of Swords (War God  #1),4.01,en-US,576,5582,Baen,Science Fiction,30
17316,Oath of Gold (The Deed of Paksenarrion  #3),4.27,eng,501,6200,Baen,Fantasy,36
17319,The Oath (Dismas Hardy  #8),4.02,eng,468,2781,Signet,Thriller,36
17320,Wind Rider's Oath (War God  #3),4.02,eng,570,2774,Baen,Self-help,26
17323,A Visitation of Spirits,3.76,eng,272,449,Vintage,Romance,31
17328,Open My Eyes  Lord: A Practical Guide to Angelic Visitations and Heavenly Experiences,4.31,eng,148,126,Open Heaven Publications,Western,12
17334,The Complete C.S. Lewis Signature Classics,4.61,eng,746,925,HarperOne,Thriller,14
17341,The Collected Letters of C.S. Lewis  Volume 3: Narnia  Cambridge  and Joy  1950 - 1963,4.47,eng,1840,144,HarperOne,Young Adult,47
17344,Till We Have Faces: A Myth Retold,4.19,eng,9,60,Blackstone Publishing,Western,32
17349,The Demon-Haunted World: Science as a Candle in the Dark,4.27,eng,459,50343,Ballantine Books,Memoir,44
17352,Stephen Hawking's a Brief History of Time: A Reader's Companion,4.08,eng,194,351,Bantam Books,Science Fiction,29
17355,The Illustrated A Brief History of Time,4.17,eng,259,317,Bantam,Mystery,50
17356,Brevísima historia del tiempo,4.22,spa,198,64,Critica (Grijalbo Mondadori),Memoir,37
17360,A First Course in String Theory,4.16,eng,578,189,Cambridge University Press,Horror,31
17362,Black Holes & Time Warps: Einstein's Outrageous Legacy,4.18,eng,624,10216,W. W. Norton  Company,Romance,48
17364,Surely You're Joking  Mr. Feynman!,4.28,eng,350,1837,Vintage,Non-fiction,44
17366,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,4.28,eng,356,74,Blackstone Audiobooks,Non-fiction,12
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,4.05,eng,144,5907,Basic Books,Biography,29
17384,Amor Y Respeto/love And Respect: El Respeto Que El Desesperadamente Necesita/ The Love She Most Desires And The Respect He Desperately Needs,4.18,spa,292,13,Casa Creacion,Children's,24
17412,Chemistry: The Central Science,3.88,eng,1046,539,Prentice Hall,Science Fiction,34
17426,Introduction to Linear Algebra and Differential Equations,3.5,eng,404,17,Dover Publications,Romance,36
17435,Physics for Scientists and Engineers,4.01,en-US,976,110,Prentice Hall,Dystopian,11
17437,Physics: for Scientists and Engineers with Modern Physics,3.78,eng,1440,9,Benjamin-Cummings Publishing Company,Young Adult,23
17461,Misty of Chincoteague (Misty  #1),4.05,eng,176,38024,Aladdin,Children's,22
17468,Black Beauty,3.96,en-US,208,738,Sterling,Self-help,18
17473,Black Beauty (Coloring Book),3.96,eng,48,68,Dover Publications,Romance,29
17488,Five on a Treasure Island (Famous Five  #1),4.09,eng,256,19173,Hodder,Children's,43
17496,The Secret Seven (The Secret Seven  #1),3.87,eng,144,6881,Hodder,Dystopian,49
17503,The Circus of Adventure,4.11,eng,192,12,Pan,Horror,24
17506,La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),4.14,spa,64,0,Berlitz Kids,Biography,16
17510,La Chatte Perdue = The Missing Cat (Les Aventures avec Nicolas = Adventures with Nicholas),4.14,fre,64,1,Berlitz Kids,Dystopian,25
17511,The Mystery of the Missing Cat,3.82,eng,119,5,Turtleback Books,Young Adult,10
17513,Die Verschwundene Katze = The Missing Cat,4.14,ger,64,1,Berlitz Kids,Memoir,48
17518,The Trolley Car Family,4.14,eng,256,314,Scholastic,Biography,13
17533,Rose in Bloom (Eight Cousins  #2),4.04,eng,302,19389,Little  Brown Books for Young Readers,Non-fiction,16
17544,The Quiet Little Woman: A Christmas Story,3.67,eng,122,1195,Honor Books,Children's,42
17546,Louisa May Alcott on Race  Sex  and Slavery,3.94,eng,160,18,Northeastern University Press,Romance,30
17548,An Old-Fashioned Thanksgiving,3.71,eng,32,659,HarperCollins Publishers,Science Fiction,43
17550,Moods,3.4,eng,538,314,Rutgers University Press,Fantasy,47
17557,The Girlhood Diary of Louisa May Alcott  1843-1846: Writings of a Young Author,3.91,eng,32,29,Capstone Press,Horror,31
17580,These Happy Golden Years (Little House  #8),4.19,en-US,289,311,Scholastic  Inc.,Romance,37
17581,Pioneer Girl: The Story of Laura Ingalls Wilder,4.14,eng,32,440,HarperCollins,Horror,38
17582,The Norton Anthology of Short Fiction,4.18,en-US,1776,663,W. W. Norton & Company,Western,45
17593,Red  White  and Black: The Peoples of Early North America,3.79,eng,362,170,Prentice Hall,Thriller,28
17600,Homemade Love,4.18,eng,32,222,Jump At The Sun,Fantasy,46
17601,The Will to Change: Men  Masculinity  and Love,4.36,eng,188,2574,Washington Square Press,Biography,18
17602,Killing Rage: Ending Racism,4.28,eng,288,1987,Holt Paperbacks,Western,23
17603,Where We Stand: Class Matters,4.18,eng,164,1780,Routledge,Western,13
17607,All About Love: New Visions,4.01,eng,240,10928,William Morrow,Memoir,45
17608,Everybody Was Kung Fu Fighting: Afro-Asian Connections and the Myth of Cultural Purity,3.95,en-US,232,201,Beacon Press,Horror,38
17609,The Darker Nations: A People's History of the Third World,3.98,eng,384,659,New Press  The,Children's,26
17610,The Karma Of Brown Folk,4.1,eng,272,344,Univ Of Minnesota Press,Romance,41
17619,The Negro,4.32,eng,284,29,University of Pennsylvania Press,Science Fiction,28
17624,Democracy Matters: Winning the Fight Against Imperialism,3.95,eng,240,102,Penguin Press HC  The,Dystopian,36
17632,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,3.87,eng,352,41,Free Press,Children's,30
17635,More Readings From One Man's Wilderness: The Journals of Richard L. Proenneke  1974-1980,4.42,eng,496,239,National Park Service,Historical Fiction,47
17639,The Guardship (Thomas Marlowe  #1),4.01,eng,384,313,William Morrow Paperbacks,Memoir,15
17643,Before We Were Free,3.87,en-US,192,4950,Laurel Leaf Library,Romance,38
17644,Moral Disorder and Other Stories,3.63,eng,255,8270,Nan A. Talese,Western,13
17645,The Penelopiad,3.7,eng,198,29315,Canongate U.S.,Fantasy,44
17646,The Tent,3.7,eng,159,5061,Nan A. Talese,Thriller,37
17650,The Robber Bride,3.83,eng,528,34550,Anchor,Biography,25
17654,The Moth Diaries,3.49,eng,245,60,Faber & Faber Limited,Romance,30
17658,Trauma,3.55,en-GB,224,344,Signet,Dystopian,39
17671,Liars and Saints,3.6,eng,272,2270,Scribner,Romance,18
17673,The Anthropology of Turquoise: Reflections on Desert  Sea  Stone  and Sky,4.04,eng,336,1063,Vintage,Self-help,26
17675,Eating Stone: Imagination and the Loss of the Wild,4.1,eng,352,462,Vintage,Self-help,37
17679,Writing the Qualitative Dissertation: Understanding by Doing,3.73,eng,242,9,Psychology Press,Non-fiction,29
17682,The Dead Beat: Lost Souls  Lucky Stiffs  and the Perverse Pleasures of Obituaries,3.41,en-US,272,1137,Harper Perennial,Western,28
17683,Dead Beat (The Dresden Files  #7),4.43,eng,517,91592,Roc,Horror,20
17686,Diaries  1910-1923,4.23,eng,521,2090,Schocken,Self-help,22
17687,The Metamorphosis,3.81,en-US,48,395,Kessinger Publishing,Science Fiction,13
17688,The Metamorphosis  In the Penal Colony  and Other Stories: The Great Short Works of Franz Kafka,4.04,eng,352,13846,Scribner,Western,47
17690,The Trial,3.98,eng,255,168300,Vintage,Thriller,17
17691,Franz Kafka: The Complete Stories,4.35,en-US,486,59,Schocken,Historical Fiction,39
17692,The Trial,3.98,eng,276,4086,Schocken Books,Children's,11
17694,The Zürau Aphorisms,3.75,eng,160,648,Schocken,Thriller,20
17697,Collected Shorter Fiction: Volume I,4.41,eng,848,72,Everyman's Library,Biography,49
17698,The Cossacks,3.79,eng,161,4356,Modern Library,Self-help,37
17701,More Adventures of the Great Brain (Great Brain  #2),4.26,eng,160,4850,Puffin Books,Children's,29
17702,The Dirt: Confessions of the World's Most Notorious Rock Band,4.16,eng,430,436,Dey Street Books,Horror,47
17707,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),4.22,eng,216,2796,Pocket Books,Science Fiction,50
